catalogue	title	thumbnailUrl	sources	processingLevel	areas	geoResolution	vertLevels	tempExtentBegin	tempResolutions	stacOrCswBbox	stacOrCswTbox	mainVariables	_isViewableOmi	numLayers	thumbnailMeta	tempExtentEnd	omiFigureUrl
CMEMS	Nino 3.4 Sea Surface Temperature time series from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_CLIMVAR_enso_sst_area_averaged_anomaly.png	['Numerical models']		['Global Ocean']			1993-01-01	['Monthly']	[-170, -5, -120, 5]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	False	5		2023-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_CLIMVAR_enso_sst_area_averaged_anomaly-hq.png
CMEMS	Global Ocean Yearly CO2 Sink from Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_co2_flux_integrated.png	['In-situ observations']		['Global Ocean']			1985-01-01	['Yearly']	[-180, -90, 180, 90]	['1985-01-01T00:00:00.000Z', None]	['Carbonate system']	False	2			https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_co2_flux_integrated-hq.png
CMEMS	Global Ocean acidification - mean sea water pH time series and trend from Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_ph_area_averaged.png	['In-situ observations']		['Global Ocean']			1985-01-01	['Yearly']	[-180, -90, 180, 90]	['1985-01-01T00:00:00.000Z', None]	['Carbonate system']	False	2			https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_ph_area_averaged-hq.png
CMEMS	Global ocean acidification - mean sea water pH trend map from Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_ph_trend.png	['In-situ observations']		['Global Ocean']			1985-01-01	['Multi-yearly']	[-179.875, -88.125, 179.875, 89.875]	['1985-01-01T00:00:00.000Z', None]	['Carbonate system']	True	2			https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_HEALTH_carbon_ph_trend-hq.png
CMEMS	Atlantic Meridional Overturning Circulation AMOC profile at 26N from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_NATLANTIC_amoc_26N_profile.png	['Numerical models']		['Global Ocean']			1993-01-01	['Multi-yearly']		['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Velocity']	False	5		2023-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_NATLANTIC_amoc_26N_profile-hq.png
CMEMS	Atlantic Meridional Overturning Circulation AMOC timeseries at 26N from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_NATLANTIC_amoc_max26N_timeseries.png	['Numerical models']		['Global Ocean']			1993-01-01	['Monthly']		['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Velocity']	False	5		2023-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_NATLANTIC_amoc_max26N_timeseries-hq.png
CMEMS	Global Ocean Sea Surface Temperature time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_TEMPSAL_sst_area_averaged_anomalies.png	['Satellite observations']		['Global Ocean']			1982-01-01	['Monthly']	[-180, -90, 180, 90]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	2			https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_TEMPSAL_sst_area_averaged_anomalies-hq.png
CMEMS	Global Ocean Sea Surface Temperature trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_TEMPSAL_sst_trend.png	['Satellite observations']		['Global Ocean']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	[]	[-179.97500610351562, -89.9749984741211, 179.97500610351562, 89.97500610351562]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	1			https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_TEMPSAL_sst_trend-hq.png
CMEMS	Mean Heat Transport across sections from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_heattrp.png	['Numerical models']		['Global Ocean']			1993-01-01	['Multi-yearly', 'Yearly']	[-180, -90, 180, 90]	['1993-01-01T00:00:00.000Z', '2017-12-31T00:00:00.000Z']	['Velocity']	False	11		2017-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_heattrp-hq.png
CMEMS	Northward Heat Transport for Global Ocean, Atlantic and Indian+Pacific basins from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_northward_mht.png	['Numerical models']		['Global Ocean']			1993-01-01	['Multi-yearly', 'Yearly']	[-180, -90, 180, 90]	['1993-01-01T00:00:00.000Z', '2017-12-31T00:00:00.000Z']	['Velocity']	False	33		2017-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_northward_mht-hq.png
CMEMS	Mean Volume Transport across sections from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_voltrp.png	['Numerical models']		['Global Ocean']			1993-01-01	['Multi-yearly', 'Yearly']	[-180, -90, 180, 90]	['1993-01-01T00:00:00.000Z', '2017-12-31T00:00:00.000Z']	['Velocity']	False	11		2017-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_WMHE_voltrp-hq.png
CMEMS	Iberia Biscay Ireland Coastal Upwelling Index from Reanalysis	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_CURRENTS_cui.png	['Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1993-01-01	['Monthly']	[-19, 26, 5, 42]	['1993-01-01T00:00:00.000Z', '2021-08-01T00:00:00.000Z']	['Temperature']	False	5		2021-08-01	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_CURRENTS_cui-hq.png
CMEMS	Iberia Biscay Ireland Significant Wave Height extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly.png	['Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']	{'row': {'magnitude': 0.01, 'units': 'degree'}, 'column': {'magnitude': 0.01, 'units': 'degree'}}		1980-01-01	['Yearly']	[-19, 26, 5.000736236572266, 56.000919342041016]	['1980-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Wave']	True	2		2024-12-31	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly-hq.png
CMEMS	Iberia Biscay Ireland Strong Wave Incidence index from Reanalysis	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_SEASTATE_swi.png	['Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']	{'row': {'magnitude': 0.01, 'units': 'degree'}, 'column': {'magnitude': 0.01, 'units': 'degree'}}		1980-01-01	['Monthly']	[-19, 26, 5.000736236572266, 56.000919342041016]	['1980-01-01T00:00:00.000Z', '2025-04-30T00:00:00.000Z']	['Wave']	True	9		2025-04-30	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_SEASTATE_swi-hq.png
CMEMS	Iberia Biscay Ireland Sea Surface Temperature extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly.png	['Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']	{'row': {'magnitude': 0.028, 'units': 'degree'}, 'column': {'magnitude': 0.028, 'units': 'degree'}}		1993-01-01	['Yearly']	[-19, 26, 5, 56]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	True	2		2023-12-31	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly-hq.png
CMEMS	Mediterrranean Outflow Water Index from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_WMHE_mow.png	['In-situ observations', 'Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1993-01-01	['Monthly']	[-19, 26, 5, 56]	['1993-01-01T00:00:00.000Z', '2021-08-01T00:00:00.000Z']	['Salinity']	False	28		2021-08-01	https://documentation.marine.copernicus.eu/IMG/IBI_OMI_WMHE_mow-hq.png
CMEMS	Mediterranean Sea Significant Wave Height extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly.png	['Numerical models']		['Mediterranean Sea']	{'row': {'magnitude': 0.042, 'units': 'degree'}, 'column': {'magnitude': 0.042, 'units': 'degree'}}		1993-01-01	['Yearly']	[-18.125, 30.1875, 36.29166793823242, 45.97916793823242]	['1993-01-01T00:00:00.000Z', '2020-12-31T00:00:00.000Z']	['Wave']	True	2		2020-12-31	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly-hq.png
CMEMS	Mediterranean Sea Surface Temperature extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly.png	['Numerical models']		['Mediterranean Sea']	{'row': {'magnitude': 0.042, 'units': 'degree'}, 'column': {'magnitude': 0.042, 'units': 'degree'}}		1993-01-01	['Yearly']	[-17.29166603088379, 30.1875, 36.29166793823242, 45.97916793823242]	['1993-01-01T00:00:00.000Z', '2020-12-31T00:00:00.000Z']	['Temperature']	True	2		2020-12-31	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly-hq.png
CMEMS	Mediterranean Sea Surface Temperature time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_sst_area_averaged_anomalies.png	['Satellite observations']		['Mediterranean Sea']			1982-01-01	['Monthly']	[5.56, 30.13, 36.33, 46.03]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	2			https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_sst_area_averaged_anomalies-hq.png
CMEMS	Mediterranean Sea Surface Temperature trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_sst_trend.png	['Satellite observations']		['Mediterranean Sea']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Yearly']	[-5.563465118408203, 30.125, 36.32500076293945, 46.025001525878906]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	2			https://documentation.marine.copernicus.eu/IMG/MEDSEA_OMI_TEMPSAL_sst_trend-hq.png
CMEMS	North West Shelf Sea Surface Temperature extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/NORTHWESTSHELF_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly.png	['Numerical models']		['Atlantic: NW European Shelf', 'Atlantic: North']	{'row': {'magnitude': 0.013, 'units': 'degree'}, 'column': {'magnitude': 0.03, 'units': 'degree'}}		2020-01-01	[]	[-16, 46, 13, 62.74324035644531]	['2020-01-01T00:00:00.000Z', '2020-12-31T00:00:00.000Z']	['Temperature']	True	2		2020-12-31	https://documentation.marine.copernicus.eu/IMG/NORTHWESTSHELF_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly-hq.png
CMEMS	Black Sea Rim Current Intensity Index	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_BOUNDARY_BLKSEA_rim_current_index.png	['Numerical models']		['Black Sea']			1992-01-01	['Yearly']	[31.5, 41.5, 39, 45]	['1992-01-01T00:00:00.000Z', None]	[]	False	3			https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_BOUNDARY_BLKSEA_rim_current_index-hq.png
CMEMS	Kuroshio Phase from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_BOUNDARY_PACIFIC_kuroshio_phase_area_averaged.png	['Satellite observations']		['Global Ocean']			1993-01-15	['Monthly']	[-180, -90, 180, 90]	['1993-01-15T00:00:00.000Z', None]	['Velocity']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_BOUNDARY_PACIFIC_kuroshio_phase_area_averaged-hq.png
CMEMS	Black Sea Overturning Circulation Index from Reanalysis	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_MOC_BLKSEA_area_averaged_mean.png	['Numerical models']		['Black Sea']			1993-01-01	['Yearly']		['1993-01-01T00:00:00.000Z', None]	[]	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_MOC_BLKSEA_area_averaged_mean-hq.png
CMEMS	Mediterranean Meridional Overturning Circulation Index from Reanalysis	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_MOC_MEDSEA_area_averaged_mean.png	['Numerical models']		['Mediterranean Sea']			1987-01-01	['Yearly']	[-6, 30, 36, 46]	['1987-01-01T00:00:00.000Z', None]	[]	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_MOC_MEDSEA_area_averaged_mean-hq.png
CMEMS	Nordic Seas Volume Transports from Reanalysis	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_VOLTRANS_ARCTIC_averaged.png	['Numerical models']	Level 4	['Arctic Ocean']			1993-01-01	['Monthly']	[-180, 60, 180, 90]	['1993-01-01T00:00:00.000Z', '2021-12-15T00:00:00.000Z']	['Velocity']	False	10		2021-12-15	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_VOLTRANS_ARCTIC_averaged-hq.png
CMEMS	Volume Transport Anomaly in Selected Vertical Sections	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_VOLTRANS_IBI_section_integrated_anomalies.png	['In-situ observations', 'Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1993-01-01	['Yearly']	[-19, 26, 5, 56]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	False	27		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CIRCULATION_VOLTRANS_IBI_section_integrated_anomalies-hq.png
CMEMS	Baltic Sea Ocean Freshwater Content Anomaly (0-300m) from Reanalysis	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OFC_BALTIC_area_averaged_anomalies.png	['Numerical models']		['Baltic Sea']			1993-01-01	['Yearly']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	[]	False	3		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OFC_BALTIC_area_averaged_anomalies-hq.png
CMEMS	Baltic Sea Ocean Heat Content Anomaly (0-300m) from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_OHC_area_averaged_anomalies.png	['Numerical models']		['Baltic Sea']			1993-01-01	['Yearly']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	[]	False	3		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OFC_BALTIC_area_averaged_anomalies-hq.png
CMEMS	Black Sea Ocean Heat Content Anomaly (0-300m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_BLKSEA_area_averaged_anomalies.png	['In-situ observations', 'Numerical models']		['Black Sea']			2005-01-01	['Monthly']	[27.32, 40.86, 41.96, 46.8]	['2005-01-01T00:00:00.000Z', None]	['Temperature']	False	6			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_BLKSEA_area_averaged_anomalies-hq.png
CMEMS	Global Ocean Heat Content (0-2000m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_2000.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']			2005-01-01	['Yearly']	[-180, -60, 180, 60]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	False	11		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_2000-hq.png
CMEMS	Global Ocean Heat Content (0-300m) from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_300.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']			2005-01-01	['Yearly']	[-180, -60, 180, 60]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	False	11		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_300-hq.png
CMEMS	Global Ocean Heat Content (0-700m) from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_700.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']			2005-01-01	['Yearly']	[-180, -60, 180, 60]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	False	11		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_area_averaged_anomalies_0_700-hq.png
CMEMS	Global Ocean Heat Content trend map from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_trend.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		2005-01-01	['Yearly']	[-180, -80, 179.75, 90]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	True	7		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_GLOBAL_trend-hq.png
CMEMS	Iberia Biscay Ireland Ocean Heat Content Anomaly (0-2000m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_IBI_area_averaged_anomalies.png	['In-situ observations', 'Numerical models']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1993-01-01	['Yearly']	[-19, 26, 5, 56]	['1993-01-01T00:00:00.000Z', '2022-12-31T00:00:00.000Z']	['Temperature']	False	6		2022-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_IBI_area_averaged_anomalies-hq.png
CMEMS	Mediterranean Ocean Heat Content Anomaly (0-700m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_MEDSEA_area_averaged_anomalies.png	['In-situ observations', 'Numerical models']		['Mediterranean Sea']			1993-01-01	['Yearly']	[-6, 30, 36, 46]	['1993-01-01T00:00:00.000Z', None]	[]	False	8			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OHC_MEDSEA_area_averaged_anomalies-hq.png
CMEMS	Mediterranean Ocean Salt Content (0-300m)	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OSC_MEDSEA_volume_mean.png	['Numerical models']		['Mediterranean Sea']			1993-01-01	['Yearly']	[-6, 30, 36, 46]	['1993-01-01T00:00:00.000Z', '2019-12-31T00:00:00.000Z']	['Salinity']	False	8		2019-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_OSC_MEDSEA_volume_mean-hq.png
CMEMS	Baltic Sea Ice Extent from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_SI_extent.png	['Satellite observations']		['Baltic Sea']			1993-01-01	['Daily']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', None]	[]	False	4			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SI_BALTIC_extent-hq.png
CMEMS	Baltic Sea Ice Volume from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_SI_volume.png	['Satellite observations']		['Baltic Sea']			1993-01-01	['Daily']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', None]	[]	False	4			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SI_BALTIC_volume-hq.png
CMEMS	Baltic Sea Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_BALTIC_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1999-02-20	['Multi-yearly']	[9.7, 52, 31, 66]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_BALTIC_area_averaged_anomalies-hq.png
CMEMS	Black Sea Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_BLKSEA_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1999-02-20	['Multi-yearly']	[27.0625, 40.0625, 41.9375, 46.9375]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_BLKSEA_area_averaged_anomalies-hq.png
CMEMS	European Seas Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_EUROPE_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1999-02-20	['Multi-yearly']	[-20, 30, 45, 60]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_EUROPE_area_averaged_anomalies-hq.png
CMEMS	Global Ocean Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_GLOBAL_area_averaged_anomalies.png	['Satellite observations']		['Global Ocean']			1999-02-20	['Multi-yearly']	[-180, -90, 180, 90]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	3			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_GLOBAL_area_averaged_anomalies-hq.png
CMEMS	Global Ocean Mean Sea Level trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_GLOBAL_regional_trends.png	['Satellite observations']		['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		1999-02-20	['Multi-yearly']	[-179.875, -89.875, 179.875, 89.875]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	True	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_GLOBAL_regional_trends-hq.png
CMEMS	Atlantic Iberian Biscay Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_IBI_area_averaged_anomalies.png	['Satellite observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1999-02-20	['Multi-yearly']	[-20, 26, 10, 48]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_IBI_area_averaged_anomalies-hq.png
CMEMS	Mediterranean Sea Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_MEDSEA_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1999-02-20	['Multi-yearly']	[-5.94, 30.06, 36.94, 45.94]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_MEDSEA_area_averaged_anomalies-hq.png
CMEMS	North West Atlantic Shelf Mean Sea Level time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_NORTHWESTSHELF_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1999-02-20	['Multi-yearly']	[-20, 48, 13, 62]	['1999-02-20T00:00:00.000Z', None]	['Sea surface height']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SL_NORTHWESTSHELF_area_averaged_anomalies-hq.png
CMEMS	Baltic Sea Surface Temperature anomaly time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_BAL_area_averaged_anomalies.png	['Satellite observations']		['Baltic Sea']			1982-01-01	['Monthly']	[-12, 46, 32.01, 67.99]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_BAL_area_averaged_anomalies-hq.png
CMEMS	Baltic Sea Surface Temperature cumulative trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_BAL_trend.png	['Satellite observations']		['Baltic Sea']	{'row': {'magnitude': 0.03, 'units': 'degree'}, 'column': {'magnitude': 0.03, 'units': 'degree'}}		1982-01-01	['Yearly']	[-10, 48, 30, 66]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_BAL_trend-hq.png
CMEMS	Iberia Biscay Ireland Sea Surface Temperature time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IBI_area_averaged_anomalies.png	['Satellite observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1982-01-01	['Monthly']	[-19, 26, 5, 56]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	3			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IBI_area_averaged_anomalies-hq.png
CMEMS	Iberia Biscay Ireland Sea Surface Temperature trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IBI_trend.png	['Satellite observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1982-01-01	[]	[-18.975000381469727, 26.024999618530273, 4.974999904632568, 55.974998474121094]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IBI_trend-hq.png
CMEMS	Arctic Sea and Sea Ice Surface Temperature anomaly based on reprocessed observations	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_anomaly.png	['Satellite observations']	Level 4	['Arctic Ocean']			1982-01-01	['Yearly']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['1982-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Temperature']	True	1		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_anomaly-hq.png
CMEMS	Arctic Sea and Sea Ice Surface Temperature anomaly time series based on reprocessed observations	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_area_averaged_anomalies.png	['Satellite observations']	Level 4	['Arctic Ocean']			1982-01-01	['Monthly']	[-180, 58, 180, 90]	['1982-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Temperature']	False	1		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_area_averaged_anomalies-hq.png
