id	title	type	snippet	provider	state_date	end_date	bbox	deprecated	keywords	catalog	url	license
Germany/Brandenburg/orthos/20cm	Brandenburg (Germany) RGBN orthophotos 20 cm	image_collection	ee.ImageCollection('Germany/Brandenburg/orthos/20cm')	Brandenburg orthophotos	2021-08-23	2023-01-20	11, 51.28, 15, 53.7	False	brandenburg, germany, orthophotos, rgbn	https://storage.googleapis.com/earthengine-stac/catalog/Germany/Germany_Brandenburg_orthos_20cm.json	https://developers.google.com/earth-engine/datasets/catalog/Germany_Brandenburg_orthos_20cm	other
HU_BERLIN/EPFD/V2/points	European Primary Forest Dataset - Points	table	ee.FeatureCollection('HU_BERLIN/EPFD/V2/points')	Geography Department, Humboldt University of Berlin, Berlin, Germany	2000-01-01	2019-12-31	-180, -90, 180, 90	False	europe, forest, forest-biomass, table	https://storage.googleapis.com/earthengine-stac/catalog/HU_BERLIN/HU_BERLIN_EPFD_V2_points.json	https://developers.google.com/earth-engine/datasets/catalog/HU_BERLIN_EPFD_V2_points	CC-BY-4.0
HU_BERLIN/EPFD/V2/polygons	European Primary Forest Dataset - Polygons	table	ee.FeatureCollection('HU_BERLIN/EPFD/V2/polygons')	Geography Department, Humboldt University of Berlin, Berlin, Germany	2000-01-01	2019-12-31	-180, -90, 180, 90	False	europe, forest, forest-biomass, table	https://storage.googleapis.com/earthengine-stac/catalog/HU_BERLIN/HU_BERLIN_EPFD_V2_polygons.json	https://developers.google.com/earth-engine/datasets/catalog/HU_BERLIN_EPFD_V2_polygons	CC-BY-4.0
HYCOM/GLBu0_08/sea_surface_elevation	HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation [deprecated]	image_collection	ee.ImageCollection('HYCOM/GLBu0_08/sea_surface_elevation')	NOPP	1992-10-02	2018-12-09	-180, -80.48, 180, 80.48	True	elevation, hycom, nopp, ocean, oceans, ssh, water	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_GLBu0_08_sea_surface_elevation.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_GLBu0_08_sea_surface_elevation	other
HYCOM/GLBu0_08/sea_temp_salinity	HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity [deprecated]	image_collection	ee.ImageCollection('HYCOM/GLBu0_08/sea_temp_salinity')	NOPP	1992-10-02	2018-12-09	-180, -80.48, 180, 80.48	True	hycom, nopp, ocean, oceans, salinity, sst, water, water-temp	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_GLBu0_08_sea_temp_salinity.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_GLBu0_08_sea_temp_salinity	other
HYCOM/GLBu0_08/sea_water_velocity	HYCOM: Hybrid Coordinate Ocean Model, Water Velocity [deprecated]	image_collection	ee.ImageCollection('HYCOM/GLBu0_08/sea_water_velocity')	NOPP	1992-10-02	2018-12-09	-180, -80.48, 180, 80.48	True	hycom, nopp, ocean, oceans, velocity, water	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_GLBu0_08_sea_water_velocity.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_GLBu0_08_sea_water_velocity	other
HYCOM/sea_surface_elevation	HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation	image_collection	ee.ImageCollection('HYCOM/sea_surface_elevation')	NOPP	1992-10-02	2024-09-05	-180, -80.48, 180, 80.48	False	elevation, hycom, nopp, ocean, oceans, ssh, water	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_sea_surface_elevation.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_sea_surface_elevation	other
HYCOM/sea_temp_salinity	HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity	image_collection	ee.ImageCollection('HYCOM/sea_temp_salinity')	NOPP	1992-10-02	2024-09-05	-180, -80.48, 180, 80.48	False	hycom, nopp, ocean, oceans, salinity, sst, water, water-temp	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_sea_temp_salinity.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_sea_temp_salinity	other
HYCOM/sea_water_velocity	HYCOM: Hybrid Coordinate Ocean Model, Water Velocity	image_collection	ee.ImageCollection('HYCOM/sea_water_velocity')	NOPP	1992-10-02	2024-09-05	-180, -80.48, 180, 80.48	False	hycom, nopp, ocean, oceans, velocity, water	https://storage.googleapis.com/earthengine-stac/catalog/HYCOM/HYCOM_sea_water_velocity.json	https://developers.google.com/earth-engine/datasets/catalog/HYCOM_sea_water_velocity	other
IDAHO_EPSCOR/GRIDMET	GRIDMET: University of Idaho Gridded Surface Meteorological Dataset	image_collection	ee.ImageCollection('IDAHO_EPSCOR/GRIDMET')	University of California Merced	1979-01-01	2025-06-01	-124.9, 24.9, -66.8, 49.6	False	climate, fireburning, gridmet, humidity, merced, metdata, nfdrs, precipitation, radiation, temperature, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/IDAHO_EPSCOR/IDAHO_EPSCOR_GRIDMET.json	https://developers.google.com/earth-engine/datasets/catalog/IDAHO_EPSCOR_GRIDMET	other
IDAHO_EPSCOR/MACAv2_METDATA	MACAv2-METDATA: University of Idaho, Multivariate Adaptive Constructed Analogs Applied to Global Climate Models	image_collection	ee.ImageCollection('IDAHO_EPSCOR/MACAv2_METDATA')	University of California Merced	1900-01-01	2100-12-31	-124.9, 24.9, -67, 49.6	False	climate, conus, geophysical, idaho, maca, monthly	https://storage.googleapis.com/earthengine-stac/catalog/IDAHO_EPSCOR/IDAHO_EPSCOR_MACAv2_METDATA.json	https://developers.google.com/earth-engine/datasets/catalog/IDAHO_EPSCOR_MACAv2_METDATA	CC0-1.0
IDAHO_EPSCOR/MACAv2_METDATA_MONTHLY	MACAv2-METDATA Monthly Summaries: University of Idaho, Multivariate Adaptive Constructed Analogs Applied to Global  Climate Models	image_collection	ee.ImageCollection('IDAHO_EPSCOR/MACAv2_METDATA_MONTHLY')	University of California Merced	1900-01-01	2099-12-31	-124.9, 24.9, -67, 49.6	False	climate, conus, geophysical, idaho, maca, monthly	https://storage.googleapis.com/earthengine-stac/catalog/IDAHO_EPSCOR/IDAHO_EPSCOR_MACAv2_METDATA_MONTHLY.json	https://developers.google.com/earth-engine/datasets/catalog/IDAHO_EPSCOR_MACAv2_METDATA_MONTHLY	CC0-1.0
IDAHO_EPSCOR/PDSI	PDSI: University of Idaho Palmer Drought Severity Index [deprecated]	image_collection	ee.ImageCollection('IDAHO_EPSCOR/PDSI')	University of California Merced	1979-03-01	2020-06-20	-124.9, 24.9, -66.8, 49.6	True	climate, conus, crop, drought, geophysical, merced, palmer, pdsi, precipitation, water-vapor	https://storage.googleapis.com/earthengine-stac/catalog/IDAHO_EPSCOR/IDAHO_EPSCOR_PDSI.json	https://developers.google.com/earth-engine/datasets/catalog/IDAHO_EPSCOR_PDSI	other
IDAHO_EPSCOR/TERRACLIMATE	TerraClimate:  Monthly Climate and Climatic Water Balance for Global Terrestrial Surfaces, University of Idaho	image_collection	ee.ImageCollection('IDAHO_EPSCOR/TERRACLIMATE')	University of California Merced	1958-01-01	2024-12-01	-180, -90, 180, 90	False	climate, drought, evapotranspiration, geophysical, global, merced, monthly, palmer, pdsi, precipitation, runoff, temperature, vapor, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/IDAHO_EPSCOR/IDAHO_EPSCOR_TERRACLIMATE.json	https://developers.google.com/earth-engine/datasets/catalog/IDAHO_EPSCOR_TERRACLIMATE	CC0-1.0
IGN/RGE_ALTI/1M/2_0	RGE ALTI: IGN RGE ALTI Digital Elevation 1m	image_collection	ee.ImageCollection('IGN/RGE_ALTI/1M/2_0')	IGN	2009-01-01	2021-01-01	-5.2, 41.35, 9.85, 51.14	False	dem, elevation, elevation-topography, geophysical	https://storage.googleapis.com/earthengine-stac/catalog/IGN/IGN_RGE_ALTI_1M_2_0.json	https://developers.google.com/earth-engine/datasets/catalog/IGN_RGE_ALTI_1M_2_0	etalab-2.0
IPCC/AR6/SLP	IPCC AR6 Sea Level Projections Regional (Medium Confidence)	image_collection	ee.ImageCollection('IPCC/AR6/SLP')	IPCC	2020-01-01	2120-01-01	-180, -90, 180, 90	False	ipcc, ocean, oceans, sea-level-changes	https://storage.googleapis.com/earthengine-stac/catalog/IPCC/IPCC_AR6_SLP.json	https://developers.google.com/earth-engine/datasets/catalog/IPCC_AR6_SLP	other
ISDASOIL/Africa/v1/aluminium_extractable	iSDAsoil extractable Aluminium	image	ee.Image('ISDASOIL/Africa/v1/aluminium_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, aluminium, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_aluminium_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_aluminium_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/bedrock_depth	iSDAsoil Depth to Bedrock	image	ee.Image('ISDASOIL/Africa/v1/bedrock_depth')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, bedrock, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_bedrock_depth.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_bedrock_depth	CC-BY-4.0
ISDASOIL/Africa/v1/bulk_density	iSDAsoil Bulk Density, <2mm Fraction	image	ee.Image('ISDASOIL/Africa/v1/bulk_density')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, bulk-density, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_bulk_density.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_bulk_density	CC-BY-4.0
ISDASOIL/Africa/v1/calcium_extractable	iSDAsoil Extractable Calcium	image	ee.Image('ISDASOIL/Africa/v1/calcium_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, calcium, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_calcium_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_calcium_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/carbon_organic	iSDAsoil Organic Carbon	image	ee.Image('ISDASOIL/Africa/v1/carbon_organic')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, carbon, carbon-organic, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_carbon_organic.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_carbon_organic	CC-BY-4.0
ISDASOIL/Africa/v1/carbon_total	iSDAsoil Total Carbon	image	ee.Image('ISDASOIL/Africa/v1/carbon_total')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, aluminium, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_carbon_total.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_carbon_total	CC-BY-4.0
ISDASOIL/Africa/v1/cation_exchange_capacity	iSDAsoil Effective Cation Exchange Capacity	image	ee.Image('ISDASOIL/Africa/v1/cation_exchange_capacity')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, aluminium, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_cation_exchange_capacity.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_cation_exchange_capacity	CC-BY-4.0
ISDASOIL/Africa/v1/clay_content	iSDAsoil Clay Content	image	ee.Image('ISDASOIL/Africa/v1/clay_content')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, clay, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_clay_content.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_clay_content	CC-BY-4.0
ISDASOIL/Africa/v1/fcc	iSDAsoil Fertility Capability Classification	image	ee.Image('ISDASOIL/Africa/v1/fcc')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, fcc, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_fcc.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_fcc	CC-BY-4.0
ISDASOIL/Africa/v1/iron_extractable	iSDAsoil Extractable Iron	image	ee.Image('ISDASOIL/Africa/v1/iron_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, iron, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_iron_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_iron_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/magnesium_extractable	iSDAsoil Extractable Magnesium	image	ee.Image('ISDASOIL/Africa/v1/magnesium_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, magnesium, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_magnesium_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_magnesium_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/nitrogen_total	iSDAsoil Total Nitrogen	image	ee.Image('ISDASOIL/Africa/v1/nitrogen_total')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, nitrogen, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_nitrogen_total.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_nitrogen_total	CC-BY-4.0
ISDASOIL/Africa/v1/ph	iSDAsoil pH	image	ee.Image('ISDASOIL/Africa/v1/ph')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, ph, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_ph.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_ph	CC-BY-4.0
ISDASOIL/Africa/v1/phosphorus_extractable	iSDAsoil Extractable Phosphorus	image	ee.Image('ISDASOIL/Africa/v1/phosphorus_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, phosphorus, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_phosphorus_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_phosphorus_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/potassium_extractable	iSDAsoil Extractable Potassium	image	ee.Image('ISDASOIL/Africa/v1/potassium_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, potassium, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_potassium_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_potassium_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/sand_content	iSDAsoil Sand Content	image	ee.Image('ISDASOIL/Africa/v1/sand_content')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, sand, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_sand_content.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_sand_content	CC-BY-4.0
ISDASOIL/Africa/v1/silt_content	iSDAsoil Silt Content	image	ee.Image('ISDASOIL/Africa/v1/silt_content')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, silt, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_silt_content.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_silt_content	CC-BY-4.0
ISDASOIL/Africa/v1/stone_content	iSDAsoil Stone Content	image	ee.Image('ISDASOIL/Africa/v1/stone_content')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, soil, stone	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_stone_content.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_stone_content	CC-BY-4.0
ISDASOIL/Africa/v1/sulphur_extractable	iSDAsoil Extractable Sulfur	image	ee.Image('ISDASOIL/Africa/v1/sulphur_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, soil, sulfur	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_sulphur_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_sulphur_extractable	CC-BY-4.0
ISDASOIL/Africa/v1/texture_class	iSDAsoil USDA Texture Class	image	ee.Image('ISDASOIL/Africa/v1/texture_class')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, aluminium, isda, soil	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_texture_class.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_texture_class	CC-BY-4.0
ISDASOIL/Africa/v1/zinc_extractable	iSDAsoil Extractable Zinc	image	ee.Image('ISDASOIL/Africa/v1/zinc_extractable')	iSDA	2001-01-01	2017-01-01	-31.46, -35.22, 57.08, 37.98	False	africa, isda, soil, zinc	https://storage.googleapis.com/earthengine-stac/catalog/ISDASOIL/ISDASOIL_Africa_v1_zinc_extractable.json	https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_zinc_extractable	CC-BY-4.0
ISRIC/SoilGrids250m/v2_0	SoilGrids250m 2.0 - Volumetric Water Content	image_collection	ee.ImageCollection('ISRIC/SoilGrids250m/v2_0')	ISRIC - World Soil Information	1905-04-01	2016-07-05	-180, -56, 180, 84	False	soil, soil-moisture, water	https://storage.googleapis.com/earthengine-stac/catalog/ISRIC/ISRIC_SoilGrids250m_v2_0.json	https://developers.google.com/earth-engine/datasets/catalog/ISRIC_SoilGrids250m_v2_0	CC-BY-4.0
IUCN/GlobalEcosystemTypology/current	IUCN Global Ecosystem Typology Level 3: 1.0	table	ee.FeatureCollection('IUCN/GlobalEcosystemTypology/current')	International Union for Conservation of Nature and Natural Resources	2023-09-14	2023-09-14	-180, -90, 180, 90	False	ecosystem, ecosystems, global, table	https://storage.googleapis.com/earthengine-stac/catalog/IUCN/IUCN_GlobalEcosystemTypology_current.json	https://developers.google.com/earth-engine/datasets/catalog/IUCN_GlobalEcosystemTypology_current	CC-BY-4.0
JAXA/ALOS/AVNIR-2/ORI	ALOS/AVNIR-2 ORI	image_collection	ee.ImageCollection('JAXA/ALOS/AVNIR-2/ORI')	JAXA Earth Observation Research Center	2006-04-26	2011-04-18	127.05, 23.81, 154.41, 46.04	False	alos, avnir-2, eorc, jaxa, orthophoto, satellite-imagery, visible	https://storage.googleapis.com/earthengine-stac/catalog/JAXA/JAXA_ALOS_AVNIR-2_ORI.json	https://developers.google.com/earth-engine/datasets/catalog/JAXA_ALOS_AVNIR-2_ORI	other
JAXA/ALOS/AW3D30/V1_1	ALOS DSM: Global 30m v1.1 [deprecated]	image	ee.Image('JAXA/ALOS/AW3D30/V1_1')	JAXA Earth Observation Research Center	2006-01-24	2011-05-12	-180, -90, 180, 90	True	alos, dem, elevation, elevation-topography, geophysical, jaxa, topography	https://storage.googleapis.com/earthengine-stac/catalog/JAXA/JAXA_ALOS_AW3D30_V1_1.json	https://developers.google.com/earth-engine/datasets/catalog/JAXA_ALOS_AW3D30_V1_1	other
JAXA/ALOS/AW3D30/V2_1	ALOS DSM: Global 30m v2.1 [deprecated]	image	ee.Image('JAXA/ALOS/AW3D30/V2_1')	JAXA Earth Observation Research Center	2006-01-24	2011-05-12	-180, -90, 180, 90	True	alos, dem, elevation, elevation-topography, geophysical, jaxa, topography	https://storage.googleapis.com/earthengine-stac/catalog/JAXA/JAXA_ALOS_AW3D30_V2_1.json	https://developers.google.com/earth-engine/datasets/catalog/JAXA_ALOS_AW3D30_V2_1	other
JAXA/ALOS/AW3D30/V2_2	ALOS DSM: Global 30m v2.2 [deprecated]	image	ee.Image('JAXA/ALOS/AW3D30/V2_2')	JAXA Earth Observation Research Center	2006-01-24	2011-05-12	-180, -90, 180, 90	True	alos, dem, elevation, elevation-topography, geophysical, jaxa, topography	https://storage.googleapis.com/earthengine-stac/catalog/JAXA/JAXA_ALOS_AW3D30_V2_2.json	https://developers.google.com/earth-engine/datasets/catalog/JAXA_ALOS_AW3D30_V2_2	other
